,index,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise,NumMosquitos,WnvPresent
3343,4493,4493,2009-07-06,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3344,4494,4494,2009-07-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3345,4495,4495,2009-07-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3346,4496,4496,2009-07-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3347,4497,4497,2009-07-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3348,4498,4498,2009-07-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,4,0
3349,4499,4499,2009-07-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3350,4500,4500,2009-07-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3351,4501,4501,2009-07-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,3,0
3352,4502,4502,2009-07-06,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,7,0
3353,4503,4503,2009-07-06,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,8,0
3354,4504,4504,2009-07-06,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,9,0
3355,4505,4505,2009-07-06,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,8,0
3356,4506,4506,2009-07-06,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,14,0
3357,4507,4507,2009-07-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,9,0
3358,4508,4508,2009-07-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,4,0
3359,4509,4509,2009-07-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,13,0
3360,4510,4510,2009-07-06,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3361,4511,4511,2009-07-06,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3362,4512,4512,2009-07-06,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3363,4513,4513,2009-07-06,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3364,4514,4514,2009-07-06,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3365,4515,4515,2009-07-06,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3366,4516,4516,2009-07-06,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3367,4517,4517,2009-07-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,8,0
3368,4518,4518,2009-07-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3369,4519,4519,2009-07-06,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3370,4520,4520,2009-07-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3371,4521,4521,2009-07-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3372,4522,4522,2009-07-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,28,0
3373,4523,4523,2009-07-06,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3374,4524,4524,2009-07-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,3,0
3375,4525,4525,2009-07-06,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3376,4526,4526,2009-07-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3377,4527,4527,2009-07-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3378,4528,4528,2009-07-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,3,0
3379,4529,4529,2009-07-06,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3380,4530,4530,2009-07-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3381,4531,4531,2009-07-06,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,4,0
3382,4532,4532,2009-07-06,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3383,4533,4533,2009-07-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,5,0
3384,4534,4534,2009-07-06,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,5,0
3385,4535,4535,2009-07-06,"South Doty Avenue, Chicago, IL, USA",CULEX TERRITANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3386,4536,4536,2009-07-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3387,4537,4537,2009-07-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,2,0
3388,4538,4538,2009-07-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,24,0
3389,4539,4539,2009-07-06,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,5,0
3390,4540,4540,2009-07-06,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,6,0
3391,4541,4541,2009-07-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,3,0
3392,4542,4542,2009-07-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,7,0
3393,4543,4543,2009-07-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,3,0
3394,4544,4544,2009-07-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,1,0
3395,4545,4545,2009-07-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,7,0
3396,4546,4546,2009-07-06,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,3,0
3397,4547,4547,2009-07-06,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,10,0
3398,4548,4548,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,13,0
3399,4554,4554,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,131,0
3400,4557,4557,2009-07-06,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,85.5,61.5,73.5,54.0,62.5,0.0,8.5,0.0,29.170000076293945,29.85000038146973,5.8499999046325675,30.5,6.6500000953674325,0.0,0.0,0.0,0.0,0.0,1930.0,423.0,24,0
3401,4560,4560,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,4,0
3402,4563,4563,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,129,0
3403,4564,4564,2009-07-10,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,32,0
3404,4565,4565,2009-07-10,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,11,0
3405,4567,4567,2009-07-10,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,3,0
3406,4568,4568,2009-07-10,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,2,0
3407,4569,4569,2009-07-10,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,83.0,65.0,74.25,64.5,67.5,0.0,9.5,0.09999999403953552,29.375,30.04999923706055,4.0,21.0,4.75,1.0,1.0,0.0,0.5,0.0,1929.0,425.0,37,0
