,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes
504,84,58,71,55,61,0, 6,0530,1805,0.00,29.34,30.07,0.1,33,2.1,0,0,0,0,0
505,82,64,73,59,63,0, 8,0531,1803,0.00,29.36,30.07,6.2,2,7.8,0,0,0,0,0
506,71,59,65,54,59,0, 0,0532,1760,0.00,29.49,30.20,11.0,5,11.4,0,0,0,0,0
507,72,50,61,52,56,4, 0,0533,1758,0.00,29.45,30.18,3.4,5,4.2,0,0,0,0,0
508,79,50,65,55,59,0, 0,0535,1756,0.00,29.46,30.18,5.1,2,6.4,0,1,0,0,0
509,76,55,66,55,59,0, 1,0536,1755,0.00,29.48,30.21,3.2,10,5.9,0,0,0,0,0
510,73,54,64,56,60,1, 0,0537,1753,0.75,29.28,30.04,6.4,7,7.9,1,1,0,0,1
511,67,60,64,59,61,1, 0,0538,1751,0.005,29.26,29.98,3.5,23,4.6,0,1,0,1,1
512,77,59,68,65,67,0, 3,0539,1749,0.00,29.28,29.98,5.2,17,7.7,0,1,0,1,0
513,76,62,69,62,64,0, 4,0540,1748,0.00,29.42,30.12,0.6,32,4.0,0,1,0,0,0
514,73,64,69,63,65,0, 4,0541,1746,0.00,29.44,30.16,4.3,6,4.7,0,1,0,0,0
515,70,60,65,57,60,0, 0,0542,1744,0.16,29.39,30.12,5.4,11,7.3,1,1,0,0,1
516,69,55,62,56,59,3, 0,0543,1742,0.00,29.15,29.91,4.0,27,4.6,0,1,0,0,0
517,74,50,62,53,57,3, 0,0544,1741,0.08,28.84,29.59,8.2,22,10.2,1,1,1,0,0
518,62,49,56,42,49,9, 0,0545,1739,0.01,28.91,29.61,20.3,29,20.7,1,0,0,0,0
519,60,48,54,42,48,11, 0,0546,1737,0.00,29.28,29.96,9.0,33,10.3,0,0,0,0,0
520,62,47,55,40,47,10, 0,0547,1735,0.00,29.39,30.11,5.7,3,6.8,0,0,0,0,0
521,59,41,50,46,49,15, 0,0548,1734,0.89,29.13,29.90,9.1,13,9.5,1,1,0,0,0
522,56,47,52,46,48,13, 0,0549,1732,0.21,28.80,29.55,10.5,21,12.0,1,1,0,0,0
523,57,47,52,47,49,13, 0,0550,1730,0.11,29.02,29.70,6.9,26,7.4,1,1,0,0,1
524,60,45,53,43,47,12, 0,0552,1729,0.005,29.28,29.98,9.0,28,9.2,0,0,0,0,0
525,62,43,53,42,47,12, 0,0553,1727,0.00,29.29,30.03,1.8,8,5.4,0,0,0,0,0
526,61,49,55,47,51,10, 0,0554,1725,0.03,28.90,29.65,8.8,24,14.9,1,1,0,0,1
527,60,45,53,39,46,12, 0,0555,1724,0.00,29.24,29.95,9.2,26,10.8,0,0,0,0,0
528,53,45,49,46,48,16, 0,0556,1722,0.12,29.18,29.92,3.3,21,4.8,1,1,0,0,1
529,52,39,46,43,45,19, 0,0557,1720,0.46,29.21,29.93,9.4,34,10.0,1,1,0,0,0
530,48,31,40,30,35,25, 0,0558,1719,0.00,29.49,30.21,7.4,28,7.7,0,0,0,0,0
531,44,29,37,22,32,28, 0,0559,1717,0.00,29.60,30.35,1.5,33,5.0,0,0,0,0,0
532,48,41,45,36,41,20, 0,0600,1715,0.02,29.44,30.18,0.6,19,3.8,1,1,0,0,1
533,47,34,41,32,38,24, 0,0602,1714,0.00,29.60,30.35,8.5,1,10.0,0,0,0,0,0
534,48,42,45,36,41,20, 0,0603,1712,0.03,29.40,30.17,11.0,9,11.5,1,1,0,0,1
535,44,41,43,38,40,22, 0,0604,1711,0.29,29.26,30.00,8.2,6,9.1,1,1,0,0,1
536,45,39,42,36,39,23, 0,0605,1709,0.04,29.41,30.13,8.2,35,8.2,1,0,0,0,0
537,52,36,44,33,39,21, 0,0606,1707,0.005,29.57,30.30,8.0,34,8.2,0,0,0,0,1
538,53,31,42,33,39,23, 0,0607,1706,0.00,29.49,30.25,6.1,21,6.9,0,0,0,0,0
539,65,44,55,41,47,10, 0,0608,1704,0.00,29.25,30.00,11.4,21,11.5,0,0,0,0,0
540,62,48,55,48,52,10, 0,0610,1703,0.03,29.31,30.03,4.0,19,5.3,1,0,0,0,0
541,69,55,62,52,56,3, 0,0611,1701,0.005,29.25,29.99,11.4,21,11.5,1,0,0,0,0
542,58,48,53,48,50,12, 0,0612,1660,1.03,29.18,29.94,8.4,5,13.0,1,1,0,0,0
543,61,42,52,49,50,13, 0,0613,1658,0.89,28.73,29.48,6.2,18,16.2,1,1,0,0,1
544,50,38,44,37,40,21, 0,0614,1657,0.04,29.03,29.73,8.3,26,8.9,1,1,0,0,1
545,62,44,53,45,49,12, 0,0616,1656,0.27,29.26,29.96,5.5,19,6.9,1,1,0,0,0
546,55,49,52,48,49,13, 0,0617,1654,0.11,29.28,30.02,4.9,21,7.5,1,1,0,0,0
547,51,45,48,45,47,17, 0,0618,1653,0.06,29.19,29.94,4.4,5,6.5,1,1,0,0,0
548,57,50,54,49,51,11, 0,0619,1651,0.00,29.28,29.99,3.1,14,4.3,0,1,0,1,0
549,60,47,54,50,52,11, 0,0620,1650,0.60,29.21,29.98,12.5,14,12.7,1,1,0,1,0
550,67,46,57,53,56,8, 0,0622,1649,0.81,28.79,29.55,15.6,20,17.4,1,1,0,0,1
551,46,35,41,31,38,24, 0,0623,1647,0.005,29.18,29.86,11.1,26,11.5,0,0,0,0,0
552,70,58,64,53,58,1, 0,0448,1849,0.11,28.89,29.60,9.1,21,9.4,1,1,0,0,0
553,69,53,61,52,56,4, 0,0447,1850,0.93,28.90,29.61,4.4,25,6.1,1,1,0,0,0
554,72,50,61,45,53,4, 0,0446,1851,0.00,29.07,29.77,8.8,25,9.4,0,0,0,0,0
555,79,50,65,44,54,0, 0,0444,1852,0.00,29.05,29.77,13.9,21,14.2,0,0,0,0,0
556,72,56,64,37,51,1, 0,0443,1853,0.005,29.08,29.77,10.2,27,12.8,0,0,0,0,0
557,63,46,55,39,46,10, 0,0442,1855,0.01,29.27,29.99,5.7,3,9.1,1,0,1,0,0
558,59,45,52,46,48,13, 0,0441,1856,0.72,28.98,29.73,2.6,34,13.2,1,1,1,0,0
559,50,42,46,35,41,19, 0,0439,1857,0.02,29.36,30.05,14.5,30,15.2,1,0,0,0,0
560,58,38,48,29,40,17, 0,0438,1858,0.00,29.59,30.31,2.5,35,6.4,0,0,0,0,0
561,58,41,50,31,42,15, 0,0437,1859,0.005,29.47,30.24,13.5,11,14.2,1,0,0,0,0
562,52,44,48,46,47,17, 0,0436,1860,0.97,29.16,29.90,5.6,9,9.9,1,1,0,0,1
563,51,44,48,45,46,17, 0,0435,1901,0.12,29.36,30.10,8.9,6,10.4,1,1,1,0,0
564,73,48,61,53,55,4, 0,0434,1902,1.49,29.23,29.93,4.8,25,12.3,1,1,1,0,0
565,66,47,57,44,50,8, 0,0433,1903,0.00,29.46,30.17,10.9,26,11.2,0,0,0,0,0
566,61,43,52,42,48,13, 0,0432,1904,0.00,29.53,30.26,4.1,4,5.8,0,0,0,0,0
567,66,41,54,43,49,11, 0,0431,1905,0.00,29.44,30.18,9.7,5,10.1,0,0,0,0,0
568,58,50,54,42,48,11, 0,0430,1906,0.01,29.29,30.04,9.6,3,9.8,1,0,0,0,0
569,65,46,56,40,48,9, 0,0429,1907,0.00,29.26,29.99,9.1,3,9.8,0,0,0,0,0
570,74,44,59,39,51,6, 0,0428,1908,0.00,29.31,30.02,5.7,4,6.4,0,0,0,0,0
571,74,47,61,49,55,4, 0,0427,1909,0.05,29.29,30.02,6.8,13,7.8,1,0,0,0,0
572,73,56,65,58,60,0, 0,0426,1910,0.21,29.15,29.88,4.6,10,6.3,1,1,0,1,1
573,74,58,66,59,61,0, 1,0425,1911,0.00,29.23,29.94,3.4,12,5.4,0,1,0,1,0
574,89,62,76,66,69,0,11,0425,1912,0.00,29.26,29.97,9.8,18,10.0,0,0,0,0,0
575,91,70,81,67,72,0,16,0424,1913,0.00,29.33,30.03,6.6,14,8.2,0,0,0,0,0
576,88,69,79,62,68,0,14,0423,1914,0.00,29.33,30.04,5.1,13,7.8,0,0,0,0,0
577,87,66,77,63,68,0,12,0422,1915,0.005,29.29,30.00,3.1,3,4.5,0,0,0,0,0
578,77,61,69,50,59,0, 4,0422,1916,0.00,29.31,30.03,10.4,3,10.7,0,0,0,0,0
579,79,57,68,50,58,0, 3,0421,1916,0.00,29.28,30.01,7.8,3,8.4,0,0,0,0,0
580,86,59,73,57,63,0, 8,0421,1917,0.00,29.23,29.95,5.0,5,5.8,0,0,0,0,0
581,91,61,76,59,66,0,11,0420,1918,0.00,29.16,29.88,4.6,18,5.9,0,0,0,0,0
582,81,66,74,64,67,0, 9,0420,1919,0.26,29.15,29.86,0.6,24,4.7,1,1,1,0,0
583,85,63,74,62,67,0, 9,0419,1920,0.00,29.10,29.84,5.1,19,6.0,0,1,0,1,0
584,77,57,67,61,64,0, 2,0419,1920,1.02,29.00,29.71,3.6,34,8.7,1,1,1,0,0
585,71,56,64,46,55,1, 0,0418,1921,0.00,29.10,29.81,6.7,4,7.8,0,0,0,0,0
586,83,57,70,60,65,0, 5,0418,1922,0.00,29.00,29.73,7.8,22,9.8,0,0,0,0,0
587,79,60,70,65,67,0, 5,0417,1923,0.15,28.95,29.66,5.0,23,7.8,1,1,0,0,0
588,76,55,66,55,59,0, 1,0417,1923,0.005,29.16,29.84,9.2,32,11.2,1,0,0,0,0
589,70,54,62,49,55,3, 0,0417,1924,0.00,29.34,30.05,6.4,8,6.9,0,0,0,0,0
590,67,58,63,57,59,2, 0,0417,1925,0.45,29.22,29.97,8.8,13,10.1,1,1,0,0,0
591,83,65,74,56,63,0, 9,0416,1925,0.00,29.13,29.84,10.2,28,10.8,0,1,0,0,0
592,77,58,68,54,60,0, 3,0416,1926,0.00,29.26,29.96,4.8,7,6.7,0,0,0,0,0
593,89,64,77,67,71,0,12,0416,1926,0.02,29.18,29.89,8.8,19,10.5,1,0,1,0,0
594,77,62,70,63,65,0, 5,0416,1927,0.34,29.25,29.96,3.9,4,8.1,1,1,1,0,0
595,71,62,67,62,64,0, 2,0416,1927,0.25,29.26,29.98,3.5,9,5.0,1,1,0,0,0
596,70,60,65,61,62,0, 0,0416,1928,0.005,29.23,29.94,6.2,4,6.6,1,1,0,0,0
597,79,60,70,66,67,0, 5,0416,1928,0.59,29.16,29.89,2.2,19,5.5,1,1,0,0,0
598,82,63,73,61,65,0, 8,0416,1929,0.00,29.28,29.98,5.9,28,9.0,0,0,0,0,0
599,84,64,74,62,67,0, 9,0416,1929,0.00,29.30,30.01,5.8,14,7.5,0,0,0,0,0
600,90,67,79,66,69,0,14,0416,1929,0.87,29.18,29.92,6.8,21,10.4,1,1,1,0,0
601,85,66,76,61,66,0,11,0416,1930,0.00,29.24,29.94,9.8,28,10.6,0,0,0,0,0
602,81,64,73,61,65,0, 8,0416,1930,0.005,29.34,30.04,3.8,8,4.7,0,0,0,0,0
603,85,67,76,66,69,0,11,0416,1930,0.22,29.26,29.97,5.6,16,8.4,1,1,1,0,0
604,85,69,77,68,71,0,12,0417,1931,0.00,29.28,29.98,5.9,23,6.9,0,0,0,0,0
605,87,69,78,70,71,0,13,0417,1931,0.87,29.16,29.89,10.2,22,11.5,1,1,1,0,0
606,84,65,75,60,65,0,10,0417,1931,0.00,29.33,30.03,5.4,32,8.7,0,0,0,0,0
607,84,62,73,62,67,0, 8,0417,1931,0.00,29.28,30.00,6.4,20,7.3,0,0,0,0,0
608,87,69,78,66,70,0,13,0418,1931,0.85,29.10,29.83,1.0,11,6.7,1,0,1,0,0
609,85,72,79,70,73,0,14,0418,1931,0.54,28.90,29.62,7.4,24,9.1,0,0,0,0,0
610,82,63,73,59,65,0, 8,0419,1931,0.00,29.08,29.76,9.4,31,11.3,0,0,0,0,0
611,75,59,67,53,59,0, 2,0419,1931,0.00,29.41,30.09,6.2,4,7.5,0,0,0,0,0
612,75,56,66,50,57,0, 1,0419,1931,0.00,29.54,30.25,3.7,4,6.0,0,0,0,0,0
613,77,55,66,48,57,0, 1,0420,1931,0.00,29.59,30.33,5.0,9,5.5,0,0,0,0,0
614,83,59,71,53,61,0, 6,0420,1931,0.00,29.47,30.20,7.9,19,8.1,0,0,0,0,0
615,87,60,74,56,63,0, 9,0421,1931,0.00,29.31,30.04,8.5,20,9.0,0,0,0,0,0
616,91,68,80,66,71,0,15,0422,1930,0.00,29.20,29.91,10.2,22,10.5,0,0,0,0,0
617,91,78,85,64,71,0,20,0422,1930,0.00,29.20,29.90,15.0,20,15.3,0,0,0,0,0
618,90,73,82,69,73,0,17,0423,1930,0.37,29.26,29.96,8.4,22,9.0,1,0,1,0,0
619,93,71,82,70,73,0,17,0423,1930,0.20,29.34,30.03,3.5,23,6.3,0,1,0,0,0
620,88,73,81,70,73,0,16,0424,1929,0.16,29.27,29.99,2.7,32,5.4,1,1,1,0,0
621,88,70,79,59,67,0,14,0425,1929,0.005,29.26,29.98,6.3,36,7.5,0,0,0,0,0
622,89,69,79,61,68,0,14,0425,1929,0.00,29.23,29.95,6.3,28,8.0,0,0,0,0,0
623,85,66,76,63,67,0,11,0426,1928,0.79,29.08,29.81,5.6,23,7.8,1,1,1,0,0
624,84,65,75,65,68,0,10,0427,1928,0.005,29.05,29.76,1.7,35,3.9,0,1,0,0,0
625,84,70,77,65,69,0,12,0428,1927,0.17,29.18,29.87,5.4,10,6.1,0,0,0,0,0
626,90,70,80,71,74,0,15,0428,1927,0.00,29.25,29.96,9.2,17,10.1,0,1,0,0,0
627,90,71,81,69,73,0,16,0429,1926,0.01,29.21,29.91,7.0,27,10.1,0,0,0,0,0
628,90,67,79,62,68,0,14,0430,1925,0.00,29.23,29.95,7.4,25,8.1,0,0,0,0,0
629,93,71,82,63,70,0,17,0431,1925,0.00,29.18,29.89,5.6,28,6.9,0,0,0,0,0
630,92,72,82,69,73,0,17,0432,1924,0.01,29.10,29.82,7.0,25,9.7,0,0,0,0,0
631,84,69,77,66,70,0,12,0433,1923,0.01,29.18,29.89,2.3,24,4.9,1,0,0,0,0
632,86,68,77,68,70,0,12,0433,1923,0.005,29.21,29.92,5.4,23,7.2,0,0,0,0,0
633,91,72,82,65,70,0,17,0434,1922,0.00,29.29,30.00,4.7,31,6.8,0,0,0,0,0
634,90,69,80,71,74,0,15,0435,1921,0.01,29.16,29.89,10.8,20,11.9,0,0,0,0,0
635,94,70,82,71,74,0,17,0436,1920,2.79,29.15,29.85,11.2,24,11.8,1,1,1,0,0
636,87,69,78,71,73,0,13,0437,1919,3.64,29.16,29.86,2.6,28,8.9,1,1,1,0,0
637,81,66,74,59,65,0, 9,0438,1918,0.00,29.36,30.06,8.7,2,9.2,0,0,0,0,0
638,84,61,73,62,67,0, 8,0439,1918,0.00,29.38,30.09,4.5,12,5.2,0,0,0,0,0
639,88,68,78,67,71,0,13,0440,1917,0.00,29.28,30.01,5.6,21,6.4,0,0,0,0,0
640,88,73,81,71,74,0,16,0441,1916,0.00,29.24,29.94,6.8,28,9.3,0,1,0,0,0
641,82,67,75,58,65,0,10,0442,1915,0.00,29.36,30.07,6.0,5,7.0,0,0,0,0,0
642,80,69,75,60,65,0,10,0443,1914,0.005,29.25,29.98,5.5,17,6.1,1,0,0,0,0
643,80,65,73,64,67,0, 8,0444,1913,0.68,29.14,29.86,3.6,13,5.8,1,1,1,0,0
644,86,65,76,65,68,0,11,0445,1911,0.00,29.23,29.94,2.4,13,4.1,0,1,0,1,0
645,84,67,76,67,70,0,11,0446,1910,0.005,29.26,29.96,6.3,21,6.8,1,1,0,0,0
646,86,66,76,71,73,0,11,0447,1909,0.28,29.20,29.91,2.6,21,3.3,1,1,1,0,0
647,83,71,77,72,73,0,12,0448,1908,0.48,29.15,29.85,4.1,27,4.9,1,1,1,0,0
648,83,68,76,62,67,0,11,0449,1907,0.00,29.13,29.84,10.6,29,10.9,0,0,0,0,0
649,82,64,73,59,64,0, 8,0450,1906,0.00,29.22,29.93,6.3,29,6.5,0,0,0,0,0
650,83,62,73,64,68,0, 8,0451,1904,0.00,29.20,29.92,7.6,23,8.0,0,0,0,0,0
651,87,69,78,67,70,0,13,0452,1903,0.08,29.13,29.86,9.3,22,9.9,1,1,0,0,0
652,88,72,80,71,74,0,15,0453,1902,0.15,29.20,29.90,4.1,24,7.1,0,0,1,0,0
653,89,75,82,71,74,0,17,0454,1900,0.00,29.23,29.93,4.4,7,4.9,0,0,0,0,0
654,90,75,83,70,74,0,18,0455,1859,0.00,29.13,29.84,4.2,28,6.0,0,1,0,0,0
655,92,74,83,70,74,0,18,0456,1858,0.00,29.13,29.83,3.3,10,5.7,0,0,0,0,0
656,92,73,83,70,74,0,18,0457,1856,0.25,29.07,29.78,7.2,18,7.6,0,1,1,0,0
657,88,72,80,69,73,0,15,0458,1855,0.005,29.11,29.82,3.6,25,5.0,0,0,0,0,0
658,83,66,75,62,67,0,10,0459,1854,0.00,29.21,29.90,8.1,29,8.8,0,0,0,0,0
659,80,63,72,54,62,0, 7,0500,1852,0.00,29.31,30.01,8.6,28,9.3,0,0,0,0,0
660,79,64,72,57,63,0, 7,0501,1851,0.03,29.36,30.07,4.5,30,6.1,1,0,0,0,0
661,84,63,74,61,66,0, 9,0502,1849,0.05,29.29,30.02,1.5,20,3.5,1,0,0,0,0
662,88,66,77,65,69,0,12,0503,1848,0.00,29.18,29.91,4.6,21,5.0,0,0,0,0,0
663,92,71,82,68,72,0,17,0504,1846,0.03,29.11,29.81,10.5,19,11.2,1,0,0,0,0
664,86,71,79,69,72,0,14,0505,1845,0.45,29.13,29.83,2.6,33,6.0,1,1,0,0,0
665,81,68,75,64,67,0,10,0506,1843,0.00,29.35,30.05,7.9,3,8.5,0,0,0,0,0
666,80,65,73,63,67,0, 8,0508,1842,0.00,29.34,30.06,6.0,4,7.3,0,0,0,0,0
667,84,64,74,62,66,0, 9,0509,1840,0.005,29.29,30.02,1.2,4,5.8,0,0,0,0,0
668,79,61,70,51,59,0, 5,0510,1839,0.00,29.38,30.08,9.8,32,10.3,0,0,0,0,0
669,79,59,69,52,59,0, 4,0511,1837,0.00,29.44,30.16,0.8,6,5.2,0,0,0,0,0
670,86,59,73,56,63,0, 8,0512,1835,0.00,29.39,30.11,8.6,21,9.0,0,0,0,0,0
671,88,65,77,54,63,0,12,0513,1834,0.00,29.36,30.08,10.5,19,10.8,0,0,0,0,0
672,94,71,83,66,71,0,18,0514,1832,0.00,29.39,30.10,10.6,19,11.4,0,0,0,0,0
673,88,74,81,67,72,0,16,0515,1831,0.00,29.39,30.13,14.1,19,14.5,0,0,0,0,0
674,93,75,84,68,73,0,19,0516,1829,0.00,29.28,30.01,14.7,20,15.0,0,0,0,0,0
675,81,71,76,68,70,0,11,0517,1827,0.17,29.21,29.91,6.2,23,7.3,1,0,0,0,0
676,83,65,74,68,70,0, 9,0518,1826,1.55,29.09,29.81,5.6,21,6.9,1,1,0,0,0
677,70,56,63,52,57,2, 0,0519,1824,0.005,29.11,29.82,15.3,28,15.7,0,0,0,0,0
678,68,51,60,44,51,5, 0,0520,1822,0.005,29.25,29.96,11.3,29,11.9,0,0,0,0,0
679,76,49,63,50,56,2, 0,0521,1821,0.005,29.21,29.95,7.9,20,9.0,1,0,0,0,0
680,82,66,74,52,61,0, 9,0522,1819,0.005,29.12,29.83,14.2,20,14.9,0,0,0,0,0
681,77,58,68,49,58,0, 3,0523,1817,0.00,29.21,29.90,17.4,25,18.8,0,0,0,0,0
682,71,51,61,48,54,4, 0,0524,1815,0.00,29.39,30.09,3.9,32,6.5,0,0,0,0,0
683,67,50,59,49,54,6, 0,0525,1814,0.00,29.36,30.09,5.7,3,6.5,0,0,0,0,0
684,72,55,64,51,58,1, 0,0526,1812,0.00,29.24,29.98,8.3,9,9.4,0,0,0,0,0
685,75,58,67,55,59,0, 2,0527,1810,0.24,29.15,29.87,1.9,24,9.4,1,1,0,0,0
686,83,54,69,51,59,0, 4,0528,1809,0.00,29.29,30.00,7.5,26,7.9,0,0,0,0,0
687,82,57,70,50,59,0, 5,0529,1807,0.00,29.29,30.01,4.9,31,6.1,0,0,0,0,0
688,77,54,66,49,57,0, 1,0530,1805,0.00,29.38,30.10,3.8,5,4.9,0,0,0,0,0
689,75,59,67,54,60,0, 2,0531,1803,0.005,29.25,30.01,7.6,12,9.1,0,0,0,0,0
690,69,53,61,56,59,4, 0,0532,1760,0.16,29.19,29.88,6.6,33,11.4,1,0,0,0,0
691,74,49,62,50,56,3, 0,0533,1758,0.00,29.36,30.07,3.8,19,4.5,0,0,0,0,0
692,65,58,62,55,58,3, 0,0535,1756,0.35,29.42,30.13,3.9,3,6.5,1,1,1,0,0
693,67,55,61,49,55,4, 0,0536,1755,0.005,29.46,30.18,7.1,4,7.9,1,0,0,0,0
694,75,62,69,60,63,0, 4,0537,1753,0.005,29.29,30.04,4.5,12,6.6,0,0,0,0,0
695,88,68,78,64,68,0,13,0538,1751,0.05,29.16,29.87,10.8,22,11.6,1,0,1,0,0
696,74,63,69,61,63,0, 4,0539,1749,0.00,29.31,30.02,2.8,6,6.0,0,0,0,0,0
697,89,65,77,62,68,0,12,0540,1748,0.00,29.15,29.88,16.6,20,17.1,0,0,0,0,0
698,80,56,68,54,59,0, 3,0541,1746,0.26,29.18,29.88,15.6,25,17.3,1,1,0,0,0
699,60,52,56,43,49,9, 0,0542,1744,0.00,29.40,30.11,6.8,36,8.9,0,0,0,0,0
700,60,50,55,45,49,10, 0,0543,1742,0.005,29.40,30.13,9.5,2,10.1,1,0,0,0,0
701,65,48,57,45,50,8, 0,0544,1741,0.00,29.18,29.95,1.4,2,4.9,0,0,0,0,0
702,71,46,59,45,52,6, 0,0545,1739,0.00,29.07,29.80,2.5,2,3.7,0,0,0,0,0
703,75,52,64,48,55,1, 0,0546,1737,0.00,29.09,29.81,5.4,22,5.7,0,0,0,0,0
704,74,52,63,49,55,2, 0,0547,1735,0.00,29.23,29.93,8.3,36,9.3,0,0,0,0,0
705,73,48,61,44,52,4, 0,0548,1734,0.08,29.31,30.04,4.2,29,6.2,1,1,0,0,0
706,57,45,51,41,46,14, 0,0549,1732,0.26,29.47,30.18,15.2,36,15.4,1,0,0,0,0
707,56,42,49,39,44,16, 0,0550,1730,0.08,29.64,30.36,10.3,1,11.3,1,0,0,0,0
708,60,38,49,39,45,16, 0,0552,1729,0.00,29.65,30.38,2.4,2,3.6,0,0,0,0,0
709,68,39,54,38,46,11, 0,0553,1727,0.00,29.59,30.33,1.3,32,3.5,0,0,0,0,0
710,78,46,62,44,53,3, 0,0554,1725,0.00,29.33,30.07,7.0,28,7.9,0,0,0,0,0
711,76,49,63,39,50,2, 0,0555,1724,0.00,29.36,30.08,5.8,30,6.2,0,0,0,0,0
712,79,48,64,40,52,1, 0,0556,1722,0.00,29.31,30.03,7.0,24,7.3,0,0,0,0,0
713,86,55,71,52,59,0, 6,0557,1720,0.00,29.25,29.98,2.5,24,3.6,0,0,0,0,0
714,84,57,71,50,59,0, 6,0558,1719,0.00,29.16,29.89,4.0,25,4.1,0,0,0,0,0
715,82,54,68,52,58,0, 3,0559,1717,0.00,29.12,29.83,2.2,3,4.0,0,0,0,0,0
716,76,52,64,54,58,1, 0,0600,1715,0.00,29.21,29.92,3.3,6,3.9,0,0,0,0,0
717,66,47,57,46,52,8, 0,0602,1714,0.10,29.35,30.06,7.2,35,8.6,1,0,1,0,0
718,66,43,55,32,45,10, 0,0603,1712,0.00,29.21,29.96,7.2,27,9.2,0,0,0,0,0
719,63,44,54,41,47,11, 0,0604,1711,0.00,29.34,30.06,6.4,1,8.1,0,0,0,0,0
720,71,40,56,39,48,9, 0,0605,1709,0.00,29.31,30.04,8.0,23,9.1,0,1,0,0,0
721,65,47,56,36,46,9, 0,0606,1707,0.00,29.35,30.08,3.7,1,5.4,0,0,0,0,0
722,61,43,52,40,47,13, 0,0607,1706,0.00,29.29,30.02,5.0,4,6.2,0,0,0,0,0
723,60,39,50,35,43,15, 0,0608,1704,0.00,29.23,29.98,6.1,27,7.2,0,0,0,0,0
724,70,44,57,35,46,8, 0,0610,1703,0.005,29.03,29.76,10.2,26,12.1,0,0,0,0,0
725,56,38,47,30,40,18, 0,0611,1701,0.00,29.25,29.96,9.4,30,10.0,0,0,0,0,0
726,64,33,49,31,42,16, 0,0612,1660,0.02,29.34,30.07,5.8,21,6.5,0,0,0,0,0
727,65,54,60,47,53,5, 0,0613,1658,0.10,29.20,29.94,10.0,21,11.4,1,1,0,0,0
728,72,54,63,53,57,2, 0,0614,1657,0.05,28.98,29.74,8.4,21,9.6,1,1,0,0,0
729,72,56,64,56,60,1, 0,0616,1656,0.00,28.74,29.50,11.6,19,12.4,0,1,0,0,0
730,70,54,62,47,53,3, 0,0617,1654,0.24,28.55,29.25,24.1,21,26.3,1,1,0,0,0
731,65,43,54,32,44,11, 0,0618,1653,0.00,28.92,29.59,21.8,24,23.2,0,0,0,0,0
732,46,39,43,31,38,22, 0,0619,1651,0.005,29.43,30.10,13.7,28,14.1,0,0,0,0,0
733,50,31,41,27,36,24, 0,0620,1650,0.00,29.48,30.24,6.2,24,8.9,0,0,0,0,0
734,63,42,53,32,42,12, 0,0622,1649,0.00,29.14,29.88,6.5,25,13.3,0,0,0,0,0
735,52,36,44,30,38,21, 0,0623,1647,0.00,29.49,30.20,5.8,1,6.9,0,0,0,0,0
736,63,47,55,37,47,10, 0,0448,1849,0.00,29.26,29.95,11.4,26,11.9,0,0,0,0,0
737,59,42,51,31,42,14, 0,0447,1850,0.00,29.46,30.17,5.3,36,9.9,0,0,0,0,0
738,50,37,44,31,38,21, 0,0446,1851,0.005,29.50,30.23,6.7,3,7.6,1,0,0,0,0
739,59,37,48,29,40,17, 0,0444,1852,0.00,29.63,30.37,4.6,3,7.6,0,0,0,0,0
740,63,35,49,40,46,16, 0,0443,1853,0.06,29.33,30.12,10.9,20,11.5,1,1,0,0,0
741,68,44,56,39,48,9, 0,0442,1855,0.005,29.11,29.87,6.8,28,7.8,1,0,0,0,0
742,60,43,52,44,48,13, 0,0441,1856,0.005,29.13,29.85,5.1,5,6.9,0,0,0,0,0
743,68,39,54,43,49,11, 0,0439,1857,0.00,29.27,29.98,6.6,6,7.2,0,0,0,0,0
744,73,47,60,45,53,5, 0,0438,1858,0.005,29.15,29.89,14.3,11,14.7,1,0,0,0,0
745,90,62,76,61,66,0,11,0437,1859,0.00,29.00,29.72,6.2,14,8.6,0,0,0,0,0
746,87,63,75,66,68,0,10,0436,1860,0.13,29.10,29.80,3.5,14,6.6,1,1,1,1,0
747,86,58,72,63,66,0, 7,0435,1901,0.29,29.08,29.79,5.6,19,8.1,1,1,1,0,0
748,77,47,62,54,56,3, 0,0434,1902,0.02,29.00,29.73,10.1,3,11.0,1,1,0,0,0
749,53,45,49,47,48,16, 0,0433,1903,0.31,29.01,29.73,16.7,2,16.9,1,1,0,0,0
750,46,41,44,36,41,21, 0,0432,1904,0.31,29.15,29.86,21.4,2,21.4,1,1,0,0,0
751,52,37,45,30,40,20, 0,0431,1905,0.00,29.28,30.01,13.5,2,13.9,0,0,0,0,0
752,60,40,50,33,43,15, 0,0430,1906,0.00,29.21,29.96,12.2,3,12.7,0,0,0,0,0
753,57,49,53,48,49,12, 0,0429,1907,0.07,29.16,29.89,6.2,2,7.1,1,1,0,0,1
754,72,49,61,53,56,4, 0,0428,1908,0.00,29.29,30.00,3.6,2,5.8,0,1,0,1,0
755,73,50,62,54,57,3, 0,0427,1909,0.00,29.30,30.03,5.5,6,6.0,0,1,0,0,0
756,75,50,63,59,62,2, 0,0426,1910,0.01,29.13,29.87,7.0,15,8.1,0,1,0,0,0
